Planet,Dataset,eclipse_observed,b_occ_median,b_occ_16,b_occ_84,b_occ_std,b_occ_err_lower,b_occ_err_upper,k_rp_rs,one_plus_k,tier,tier_label,acceptance_fraction,Star Name,Star Temperature [K],Star H Mag,Star J Mag,Planet Period [days],Eccentricity,Inclination,Impact Parameter,Transit Depth [%],Planet Radius [Rjup],Planet Radius [Re],observed_flag
TOI-4703.01,TPC,,0.0036051664951047,-0.0577376751481679,0.0649038283621903,0.0648151616365252,0.0613428416432727,0.0612986618670855,0.079056942,1.079056942,1,Premium (non-grazing),0.4988958333333333,TOI-4703,6349.0,12.067,12.319,5.1155806,0,90,0,0.625,1.316429855,14.75583688,False
TOI-4705.01,TPC,,-0.0011594562889289,-0.1003005778454869,0.1049129589769636,0.1091891776078371,0.0991411215565579,0.1060724152658926,0.055226805,1.055226805,1,Premium (non-grazing),0.4943541666666666,TOI-4705,6266.0,10.397,10.686,11.9140328,0,90,0,0.305,0.951396054,10.66418003,False
TOI-4709.01,TPC,,-0.0072306643914118,-0.1820444619416532,0.1766390105055591,0.188076260320039,0.1748137975502414,0.1838696748969709,0.107191418,1.107191418,1,Premium (non-grazing),0.499125,TOI-4709,5956.9,11.839,12.104,6.2397532,0,90,0,1.149,0.521548349,5.8460254,False
TOI-4710.01,TPC,,0.0002956671503094,-0.0295252860356878,0.0291270001557013,0.0310232000312826,0.0298209531859972,0.0288313330053919,0.055587768,1.055587768,1,Premium (non-grazing),0.4995,TOI-4710,5475.0,11.842,12.178,1.4798437,0,90,0,0.309,0.810377733,9.083508396,False
TOI-4711.01,TPC,,0.0008764350561741,-0.0395122298075986,0.0411437373666769,0.0423005545684996,0.0403886648637727,0.0402673023105027,0.038600518,1.038600518,1,Premium (non-grazing),0.5002291666666667,TOI-4711,5337.0,11.232,11.587,3.7081082,0,90,0,0.149,1.338545799,15.00373406,False
TOI-4713.01,TPC,,-0.0024623777844042,-0.0512925330139108,0.0465086289489411,0.0523054413908081,0.0488301552295066,0.0489710067333453,0.078803553,1.078803553,1,Premium (non-grazing),0.4963125,TOI-4713,7076.3,11.229,11.323,2.9532479,0,90,0,0.621,1.232472496,13.81476046,False
TOI-472.01,TPC,,0.0005050221752718,-0.0363257682723496,0.0380770622787875,0.0391280886889092,0.0368307904476215,0.0375720401035156,0.206252273,1.206252273,1,Premium (non-grazing),0.4962604166666666,TOI-472,3364.0,10.177,10.766,0.5682596,0,90,0,4.254,1.008580578,11.30516027,False
TOI-4721.01,TPC,,0.003884756384189,-0.0978324056434099,0.1038924802759071,0.104988221810406,0.1017171620275989,0.1000077238917181,0.095988284,1.095988284,1,Premium (non-grazing),0.5005625,TOI-4721,4779.03,11.454,11.94,4.0086493,0,90,0,0.921375064,0.721098278,8.082776706,False
TOI-4723.01,TPC,,0.0008370678801195,-0.0580315764285358,0.0571585524215924,0.060571159933045,0.0588686443086554,0.0563214845414728,0.092897793,1.092897793,1,Premium (non-grazing),0.49521875,TOI-4723,6624.0,12.235,12.487,3.6590997,0,90,0,0.863,1.427954371,16.00591303,False
TOI-4724.01,TPC,,0.0002417898932063,-0.085840272673612,0.0874807505068773,0.0910846137372767,0.0860820625668183,0.087238960613671,0.036055513,1.036055513,1,Premium (non-grazing),0.4963124999999999,TOI-4724,5730.0,10.357,10.634,3.572359,0,90,0,0.13,0.324067997,3.632471929,False
TOI-4726.01,TPC,,0.0017400736204186,-0.1019716869484088,0.1038209213140592,0.1081770009561709,0.1037117605688274,0.1020808476936406,0.161276161,1.161276161,1,Premium (non-grazing),0.49884375,TOI-4726,5203.0,10.909,11.288,4.2971136,0,90,0,2.601,1.331760069,14.92767296,False
TOI-4730.01,TPC,,0.001252448283967,-0.0544959040986535,0.0594748432274392,0.0598391017455794,0.0557483523826205,0.0582223949434721,0.046368092,1.046368092,1,Premium (non-grazing),0.4999375,TOI-4730,7070.0,10.737,10.964,4.0681112,0,90,0,0.215,0.803582807,9.007344201,False
TOI-4734.01,TPC,,0.0010064575980172,-0.0681665681278943,0.0661013112288785,0.0702146643934207,0.0691730257259116,0.0650948536308612,0.049699095,1.049699095,1,Premium (non-grazing),0.4968541666666666,TOI-4734,5854.0,10.929,11.224,6.2356356,0,90,0,0.247,0.850830523,9.536942939,False
TOI-4739.01,TPC,,-0.0035020231083172,-0.0911728947747294,0.0870958736728633,0.0930576016208947,0.0876708716664122,0.0905978967811805,0.097005155,1.097005155,1,Premium (non-grazing),0.4990729166666666,TOI-4739,8190.0,10.324,10.367,8.1703609,0,90,0,0.941,1.985079888,22.25072222,False
TOI-4741.01,TPC,,-0.0020404386437322,-0.0422280115853605,0.0390585610546992,0.0429756137087292,0.0401875729416282,0.0410989996984314,0.082643814,1.082643814,1,Premium (non-grazing),0.4974375,TOI-4741,6252.01,11.798,12.031,2.4849639,0,90,0,0.683,1.28658323,14.42128663,False
TOI-4744.01,TPC,,0.0003961966164247,-0.0489111227846184,0.050192695200141,0.0523293748333473,0.0493073194010432,0.0497964985837162,0.068483575,1.068483575,1,Premium (non-grazing),0.4996770833333332,TOI-4744,6399.92,11.737,11.996,4.8013522,0,90,0,0.469,1.403150195,15.7278835,False
TOI-4746.01,TPC,,-0.0100289541390364,-0.170673394516732,0.1541396173282056,0.1704789327016059,0.1606444403776955,0.1641685714672421,0.054037024,1.054037024,1,Premium (non-grazing),0.4978854166666666,TOI-4746,5223.0,10.692,11.148,7.5395871,0,90,0,0.292,0.412557904,4.624353601,False
TOI-475.01,TPC,,0.0065703935495562,-0.1852374596843286,0.1978226672601059,0.2027974350846218,0.1918078532338848,0.1912522737105496,0.037660734,1.037660734,1,Premium (non-grazing),0.49721875,TOI-475,3996.0,9.012,9.665,8.2617663,0,90,0,0.14183309,0.226999311,2.544430907,False
TOI-4750.01,TPC,,-0.0003964123588117,-0.0505545212684534,0.049750568742883,0.0527959053201935,0.0501581089096417,0.0501469811016948,0.058051701,1.058051701,1,Premium (non-grazing),0.4980104166666667,TOI-4750,7137.0,11.043,11.173,3.2141617,0,90,0,0.337,0.968968072,10.86114445,False
TOI-4753.01,TPC,,-0.0014147096090516,-0.0500987208242441,0.0476532411094834,0.0512423419299636,0.0486840112151924,0.0490679507185351,0.052915026,1.052915026,1,Premium (non-grazing),0.49665625,TOI-4753,5996.0,11.328,11.617,5.3970484,0,90,0,0.28,1.151391822,12.90592875,False
TOI-4754.01,TPC,,-0.0017722117501675,-0.0700827712498833,0.0681146837162855,0.0724727068140536,0.0683105594997158,0.069886895466453,0.102713193,1.102713193,1,Premium (non-grazing),0.4992604166666666,TOI-4754,6350.0,12.16,12.372,3.6307276,0,90,0,1.055,1.245259974,13.95809505,False
TOI-4758.01,TPC,,0.0006732178916877,-0.080775205181291,0.0820656834500042,0.086556820342726,0.0814484230729788,0.0813924655583164,0.098336158,1.098336158,1,Premium (non-grazing),0.4987916666666666,TOI-4758,6589.0,11.939,12.148,5.7627112,0,90,0,0.967,1.414708002,15.85743473,False
TOI-476.01,TPC,,-0.0026870327973723,-0.0445672947147681,0.0389473206941115,0.0433779827194777,0.0418802619173957,0.0416343534914838,0.078485667,1.078485667,1,Premium (non-grazing),0.4968645833333333,TOI-476,7451.0,8.432,8.534,3.0629874,0,90,0,0.616,1.567549092,17.57062757,False
TOI-4761.01,TPC,,-0.0008993414443373,-0.0434154800319312,0.0444344171515517,0.0459070316964312,0.0425161385875938,0.0453337585958891,0.046797436,1.046797436,1,Premium (non-grazing),0.4981770833333333,TOI-4761,6892.94,11.437,11.642,3.7863767,0,90,0,0.219,0.983877173,11.02826028,False
TOI-4763.01,TPC,,-0.00030571089874,-0.0604942558111402,0.0596310164950555,0.0624991861070165,0.0601885449124002,0.0599367273937955,0.067453688,1.067453688,1,Premium (non-grazing),0.4976354166666666,TOI-4763,7054.0,11.146,11.369,5.8679992,0,90,0,0.455,1.420625768,15.92376686,False
TOI-4766.01,TPC,,-0.0015437486389858,-0.0556386390782755,0.0548878850721173,0.0592166837587436,0.0540948904392897,0.0564316337111032,0.11854106,1.11854106,1,Premium (non-grazing),0.4942708333333333,TOI-4766,4909.0,11.419,11.845,1.9326573,0,90,0,1.405198279,0.994056628,11.14236159,False
TOI-4767.01,TPC,,0.0017676283534973,-0.0295485127429621,0.0325830727856574,0.0328547234346903,0.0313161410964595,0.0308154444321601,0.062289646,1.062289646,1,Premium (non-grazing),0.49603125,TOI-4767,5473.0,11.782,12.229,2.7319222,0,90,0,0.388,1.259186601,14.11419835,False
TOI-4768.01,TPC,,-0.0015768404170963,-0.089913920550555,0.0828619021090416,0.0905993586439996,0.0883370801334587,0.0844387425261379,0.089375612,1.089375612,1,Premium (non-grazing),0.4977916666666666,TOI-4768,6617.0,9.833,10.034,7.2644599,0,90,0,0.7988,1.429928939,16.02804593,False
TOI-4770.01,TPC,,0.0010693297359758,-0.0413905214892363,0.0451227821399114,0.0450496731962305,0.0424598512252121,0.0440534524039356,0.108027774,1.108027774,1,Premium (non-grazing),0.4974270833333333,TOI-4770,6472.0,12.081,12.355,1.9491813,0,90,0,1.167,1.426169042,15.98590132,False
TOI-4771.01,TPC,,0.0007537722748008,-0.0906860330638921,0.0945918089406515,0.0979611419057552,0.0914398053386929,0.0938380366658507,0.094509259,1.094509259,1,Premium (non-grazing),0.4953229166666666,TOI-4771,6347.0,11.184,11.426,6.0049484,0,90,0,0.8932,1.16042124,13.00713931,False
TOI-4773.01,TPC,,0.0005432068694593,-0.0363774070106437,0.0371686512771843,0.0384649529827635,0.0369206138801031,0.0366254444077249,0.08318131,1.08318131,1,Premium (non-grazing),0.4967916666666667,TOI-4773,6674.0,10.765,10.941,1.7454828,0,90,0,0.691913033,1.203766263,13.49299284,False
TOI-4775.01,TPC,,0.0005405305673348,-0.0357337499882142,0.0378896674065298,0.0385080714333005,0.0362742805555491,0.0373491368391949,0.052345009,1.052345009,1,Premium (non-grazing),0.4977812499999999,TOI-4775,6643.0,10.817,11.026,2.4732088,0,90,0,0.274,0.954059141,10.69403052,False
TOI-4778.01,TPC,,-0.0009152103941267,-0.0512373150362558,0.0509875708045095,0.0540600914168773,0.050322104642129,0.0519027811986362,0.092971979,1.092971979,1,Premium (non-grazing),0.4963333333333333,TOI-4778,5296.0,11.722,12.101,3.8074213,0,90,0,0.86437889,1.414763853,15.85806077,False
TOI-4780.01,TPC,,0.0031438924114245,-0.0463738886684934,0.0541969924444444,0.0535189957921371,0.0495177810799179,0.0510531000330199,0.072869747,1.072869747,1,Premium (non-grazing),0.497375,TOI-4780,6400.0,11.672,11.93,4.6942884,0,90,0,0.531,1.437062212,16.10800264,False
TOI-4781.01,TPC,,0.0002207473758134,-0.0482870527399897,0.0463031221912531,0.0498944854803956,0.0485078001158032,0.0460823748154396,0.076426435,1.076426435,1,Premium (non-grazing),0.5006041666666667,TOI-4781,6071.0,10.627,10.828,1.9055614,0,90,0,0.5841,0.858309859,9.620778667,False
TOI-4782.01,TPC,,-0.0013716701440465,-0.0560174572285209,0.0542752717157506,0.0576664405142229,0.0546457870844744,0.0556469418597971,0.081240384,1.081240384,1,Premium (non-grazing),0.49928125,TOI-4782,7759.0,11.668,11.834,3.7244324,0,90,0,0.66,1.439719921,16.13779285,False
TOI-4786.01,TPC,,-0.0025649559104145,-0.0759207025719429,0.0741942958122442,0.0787487395792038,0.0733557466615283,0.0767592517226587,0.063490157,1.063490157,1,Premium (non-grazing),0.4983541666666667,TOI-4786,7528.0,11.525,11.64,5.6984189,0,90,0,0.4031,1.076962876,12.07165613,False
TOI-4787.01,TPC,,-0.0019478592693605,-0.0592589871203159,0.0559156924782242,0.0604409456960809,0.0573111278509553,0.0578635517475847,0.078358152,1.078358152,1,Premium (non-grazing),0.5007083333333333,TOI-4787,6107.0,11.673,11.97,3.5037708,0,90,0,0.614,1.082734049,12.13634509,False
TOI-4788.01,TPC,,0.0015197862637584,-0.0758403492070065,0.0775898530761148,0.0803681326548216,0.0773601354707649,0.0760700668123563,0.105403985,1.105403985,1,Premium (non-grazing),0.49853125,TOI-4788,6328.0,11.594,11.863,4.3930669,0,90,0,1.111,1.350932784,15.14257954,False
TOI-4794.01,TPC,,0.0006858816775478,-0.0605715082758577,0.0592445045309083,0.0630363165892836,0.0612573899534055,0.0585586228533605,0.100149888,1.100149888,1,Premium (non-grazing),0.4986770833333333,TOI-4794,6214.0,11.188,11.427,3.5658043,0,90,0,1.003,1.364180083,15.29106827,False
TOI-4798.01,TPC,,0.0046348270685286,-0.1063703636856845,0.1166697780097237,0.1188681639275403,0.1110051907542132,0.112034950941195,0.085615419,1.085615419,1,Premium (non-grazing),0.4988645833333333,TOI-4798,4824.0,11.457,11.899,5.5261155,0,90,0,0.733,0.698089021,7.824866382,False
TOI-4800.01,TPC,,0.0017918977023088,-0.0690951694732674,0.0719839340984642,0.0743145972785715,0.0708870671755763,0.0701920363961553,0.044497191,1.044497191,1,Premium (non-grazing),0.49925,TOI-4800,6347.0,10.264,10.502,4.3229915,0,90,0,0.198,0.591888974,6.634472103,False
TOI-4801.01,TPC,,0.00054850529263,-0.0839140688601906,0.0873108492153429,0.0894199250596721,0.0844625741528207,0.0867623439227128,0.088769364,1.088769364,1,Premium (non-grazing),0.4945520833333333,TOI-4801,4883.7,11.601,11.952,3.251269,0,90,0,0.788,0.695677518,7.797835891,False
TOI-4804.01,TPC,,0.0007231174622603,-0.0422553519087997,0.0437917827617376,0.0450761407813887,0.04297846937106,0.0430686652994773,0.030248967,1.030248967,1,Premium (non-grazing),0.4938958333333333,TOI-4804,6675.0,9.589,9.758,5.0648401,0,90,0,0.0915,0.772067339,8.654087931,False
TOI-4806.01,TPC,,0.001529124086024,-0.1253961201760075,0.1291380729291569,0.1343517529719176,0.1269252442620315,0.1276089488431329,0.04472136,1.04472136,1,Premium (non-grazing),0.4975104166666667,TOI-4806,5902.0,10.827,11.124,8.4476983,0,90,0,0.2,0.489859298,5.490823429,False
TOI-4810.01,TPC,,-0.0001307841123017,-0.0334672279945762,0.033513178916176,0.034714367606496,0.0333364438822745,0.0336439630284778,0.054497706,1.054497706,1,Premium (non-grazing),0.4968958333333333,TOI-4810,6688.0,11.972,12.197,2.4162514,0,90,0,0.297,1.111488697,12.45865538,False
TOI-4822.01,TPC,,-0.0013454250007211,-0.0670900547619085,0.0645004568681511,0.0682083253368989,0.0657446297611873,0.0658458818688723,0.071693793,1.071693793,1,Premium (non-grazing),0.4990208333333333,TOI-4822,7586.0,11.441,11.836,4.4712213,0,90,0,0.514,1.191267715,13.35289686,False
TOI-4823.01,TPC,,-0.000168800279558,-0.0818813806333452,0.0819951972521274,0.0857107072524916,0.0817125803537872,0.0821639975316855,0.135022351,1.135022351,1,Premium (non-grazing),0.4986041666666667,TOI-4823,5736.0,11.255,11.578,3.7260939,0,90,0,1.823103525,1.310639119,14.69092863,False
TOI-4824.01,TPC,,-0.0037788752156616,-0.0644190439457639,0.0588050592545743,0.0649464691176226,0.0606401687301023,0.0625839344702359,0.081424812,1.081424812,1,Premium (non-grazing),0.4970520833333333,TOI-4824,5750.0,11.874,12.206,5.124162,0,90,0,0.663,1.310559751,14.690039,False
TOI-4826.01,TPC,,-8.404393515488709e-05,-0.0853654167351799,0.0836284372660404,0.0887924797286915,0.085281372800025,0.0837124812011953,0.090664216,1.090664216,1,Premium (non-grazing),0.4997916666666667,TOI-4826,6137.0,11.844,12.198,5.9730504,0,90,0,0.822,1.246715087,13.97440539,False
TOI-4831.01,TPC,,-0.0004785392557358,-0.0242753904268558,0.023240981372822,0.0251809900803254,0.0237968511711199,0.0237195206285579,0.060083276,1.060083276,1,Premium (non-grazing),0.4984166666666667,TOI-4831,6195.97,11.375,11.593,2.6375869,0,90,0,0.361,1.69267752,18.9731897,False
TOI-4833.01,TPC,,-0.000730580426925,-0.0571201402514884,0.0550732160889328,0.0584848969471955,0.0563895598245634,0.0558037965158578,0.067749539,1.067749539,1,Premium (non-grazing),0.5003645833333333,TOI-4833,7194.0,11.692,11.779,3.6520005,0,90,0,0.459,1.11441651,12.49147318,False
TOI-4836.01,TPC,,0.0036689005035815,-0.0626941890966727,0.0670296331980344,0.0677711049626725,0.0663630896002542,0.0633607326944528,0.060979277,1.060979277,1,Premium (non-grazing),0.4969479166666666,TOI-4836,8086.0,10.596,10.668,5.1035091,0,90,0,0.371847227,1.228335987,13.76839441,False
TOI-4837.01,TPC,,-0.0032211436754487,-0.0674019807502763,0.0642428403994826,0.068631956296394,0.0641808370748275,0.0674639840749314,0.04110961,1.04110961,1,Premium (non-grazing),0.4969166666666667,TOI-4837,7013.0,9.855,10.045,4.4644761,0,90,0,0.169,0.67897491,7.610616685,False
TOI-4839.01,TPC,,0.0086313653800369,-0.214834655044192,0.2353934487524595,0.2351835521749747,0.2234660204242289,0.2267620833724226,0.05709641,1.05709641,1,Premium (non-grazing),0.4982291666666667,TOI-4839,4866.9,10.786,11.287,13.3441946,0,90,0,0.326,0.446190883,5.001345008,False
TOI-4842.01,TPC,,-0.0006469858035772,-0.0567951946268501,0.0548145593693011,0.058702421231281,0.0561482088232729,0.0554615451728783,0.052725705,1.052725705,1,Premium (non-grazing),0.4958020833333333,TOI-4842,5466.0,10.356,10.878,5.3374045,0,90,0,0.278,1.546624745,17.33608696,False
TOI-4844.01,TPC,,-0.0005703841491597,-0.0872857320345332,0.086951735311995,0.0914700603770278,0.0867153478853734,0.0875221194611547,0.093112835,1.093112835,1,Premium (non-grazing),0.5005833333333334,TOI-4844,7333.0,11.82,12.017,4.5425274,0,90,0,0.867,1.157763877,12.97735298,False
TOI-4845.01,TPC,,-0.0016003960173226,-0.045128334913123,0.0410564124332417,0.0449609823643777,0.0435279388958003,0.0426568084505644,0.058256118,1.058256118,1,Premium (non-grazing),0.4997395833333333,TOI-4845,5367.0,11.643,12.01,4.21909,0,90,0,0.339377525,1.14731961,12.8602834,False
TOI-4847.01,TPC,,0.0053494369570775,-0.1495655471590155,0.1509672994105046,0.1574989616233557,0.154914984116093,0.1456178624534271,0.068992753,1.068992753,1,Premium (non-grazing),0.4959895833333333,TOI-4847,4332.6,10.33,11.021,7.0465721,0,90,0,0.476,0.490407074,5.496963441,False
TOI-4848.01,TPC,,0.00143578174025,-0.0632976988135677,0.0641590176475523,0.0671648942461004,0.0647334805538178,0.0627232359073022,0.089937679,1.089937679,1,Premium (non-grazing),0.4998333333333333,TOI-4848,7492.0,12.381,12.582,3.7235407,0,90,0,0.80887861,1.355497647,15.19374701,False
TOI-4852.01,TPC,,-0.0034988026504745,-0.1095234347964069,0.1099765992115696,0.11595062797804,0.1060246321459324,0.1134754018620441,0.089106678,1.089106678,1,Premium (non-grazing),0.5009375,TOI-4852,7747.0,11.226,11.405,7.2307407,0,90,0,0.794,1.241113637,13.91161885,False
TOI-4861.01,TPC,,0.0014328169015705,-0.0353347075527865,0.0377346256000893,0.0384143392822032,0.036767524454357,0.0363018086985188,0.044158804,1.044158804,1,Premium (non-grazing),0.4957083333333334,TOI-4861,6176.0,11.454,11.739,3.4321678,0,90,0,0.195,0.954692186,10.70112631,False
TOI-4867.01,TPC,,0.00074205347525,-0.0436550479652793,0.0448047342016901,0.0459569499948571,0.0443971014405294,0.04406268072644,0.058051701,1.058051701,1,Premium (non-grazing),0.4993854166666667,TOI-4867,6996.0,11.842,12.172,2.835273,0,90,0,0.337,1.033582514,11.58540648,False
TOI-4868.01,TPC,,0.0007176563021564,-0.0465207494766302,0.0450664730459703,0.0481138341638744,0.0472384057787867,0.0443488167438138,0.081486195,1.081486195,1,Premium (non-grazing),0.4965416666666666,TOI-4868,4395.0,10.915,11.509,3.5164369,0,90,0,0.664,2.037894605,22.84272136,False
TOI-4872.01,TPC,,-0.0001856718085143,-0.0238536319136295,0.0238086237638451,0.0249864413077526,0.0236679601051151,0.0239942955723595,0.042544095,1.042544095,1,Premium (non-grazing),0.49578125,TOI-4872,7938.0,12.155,12.263,1.7125104,0,90,0,0.181,1.044497305,11.70775016,False
TOI-4874.01,TPC,,-0.0001189098604224,-0.0324224010539849,0.0315954712561019,0.0333106746658043,0.0323034911935625,0.0317143811165243,0.060991803,1.060991803,1,Premium (non-grazing),0.4995416666666666,TOI-4874,8277.0,12.215,12.449,2.2866856,0,90,0,0.372,1.433329266,16.06616012,False
TOI-4877.01,TPC,,0.0016696140536878,-0.0679410843721723,0.0749226584638649,0.0736525282407472,0.0696106984258602,0.0732530444101771,0.069641941,1.069641941,1,Premium (non-grazing),0.4979791666666666,TOI-4877,6718.0,11.437,11.636,5.2220526,0,90,0,0.485,1.132119589,12.68990666,False
TOI-4880.01,TPC,,0.0027754092223879,-0.058200276947302,0.0642917125001522,0.0648417090737814,0.0609756861696899,0.0615163032777643,0.107144762,1.107144762,1,Premium (non-grazing),0.4971041666666667,TOI-4880,6549.0,11.827,12.157,3.4717583,0,90,0,1.148,1.492793238,16.73269064,False
TOI-4882.01,TPC,,0.0015792665507522,-0.0752775836783217,0.0731613858087998,0.0771851665304515,0.076856850229074,0.0715821192580475,0.083904708,1.083904708,1,Premium (non-grazing),0.4984062499999999,TOI-4882,6633.0,10.567,10.761,4.4360402,0,90,0,0.704,1.13715016,12.74629423,False
TOI-4883.01,TPC,,-0.0012960194296633,-0.0688469074105135,0.0672704361126257,0.0705695264517335,0.0675508879808501,0.0685664555422891,0.07930952,1.07930952,1,Premium (non-grazing),0.49559375,TOI-4883,6534.0,12.092,12.319,4.4967355,0,90,0,0.629,1.180635993,13.2337261,False
TOI-4887.01,TPC,,0.0021162124986863,-0.0652429316342411,0.0651038226061986,0.0684038383172062,0.0673591441329274,0.0629876101075123,0.062048368,1.062048368,1,Premium (non-grazing),0.4953437499999999,TOI-4887,7868.0,11.651,11.932,5.1873583,0,90,0,0.385,1.184576012,13.2778897,False
